2022-11-11T21:46:55+08:00
Running ./bin/fast_set
Run on (8 X 2294.61 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x8)
  L1 Instruction 32 KiB (x8)
  L2 Unified 1024 KiB (x8)
  L3 Unified 22528 KiB (x2)
Load Average: 5.75, 3.82, 3.45
-----------------------------------------------------------------------------------------------------
Benchmark                                                           Time             CPU   Iterations
-----------------------------------------------------------------------------------------------------
BenchInsert<fast_vector<Pod, uint64_t>>/1                        94.6 ns         90.9 ns      7736929
BenchInsert<fast_vector<Pod, uint64_t>>/8                         879 ns          843 ns       832671
BenchInsert<fast_vector<Pod, uint64_t>>/64                       6951 ns         6640 ns       108752
BenchInsert<fast_vector<Pod, uint64_t>>/512                    377527 ns       355034 ns         1955
BenchInsert<fast_vector<Pod, uint64_t>>/1024                   845190 ns       794385 ns          881
BenchInsert<std::set<Pod>>/1                                     86.7 ns         82.7 ns      8428530
BenchInsert<std::set<Pod>>/8                                     1109 ns         1063 ns       659808
BenchInsert<std::set<Pod>>/64                                   10234 ns         9788 ns        71939
BenchInsert<std::set<Pod>>/512                                  94636 ns        89979 ns         7747
BenchInsert<std::set<Pod>>/1024                                207681 ns       196510 ns         3556
BenchInsert<tsl::ordered_set<Pod, PodHash, PodEqual>>/1           127 ns          121 ns      5797911
BenchInsert<tsl::ordered_set<Pod, PodHash, PodEqual>>/8          1050 ns         1002 ns       704758
BenchInsert<tsl::ordered_set<Pod, PodHash, PodEqual>>/64         8623 ns         8183 ns        86954
BenchInsert<tsl::ordered_set<Pod, PodHash, PodEqual>>/512       68210 ns        64546 ns        10820
BenchInsert<tsl::ordered_set<Pod, PodHash, PodEqual>>/1024     142243 ns       134299 ns         5225
BenchFind<fast_vector<Pod, uint64_t>>/1                          4.73 ns         4.51 ns    155198204
BenchFind<fast_vector<Pod, uint64_t>>/8                          5.91 ns         5.68 ns    123616556
BenchFind<fast_vector<Pod, uint64_t>>/64                         5.57 ns         5.38 ns    128698901
BenchFind<fast_vector<Pod, uint64_t>>/512                        5.77 ns         5.54 ns    126911871
BenchFind<fast_vector<Pod, uint64_t>>/1024                       6.01 ns         5.78 ns    121773390
BenchFind<std::set<Pod>>/1                                       6.69 ns         6.44 ns     79428999
BenchFind<std::set<Pod>>/8                                       12.5 ns         12.0 ns     70546173
BenchFind<std::set<Pod>>/64                                      28.0 ns         26.9 ns     27248376
BenchFind<std::set<Pod>>/512                                     46.0 ns         44.4 ns     14954552
BenchFind<std::set<Pod>>/1024                                    58.4 ns         56.0 ns     12480404
BenchFind<tsl::ordered_set<Pod, PodHash, PodEqual>>/1            8.81 ns         8.43 ns     83405053
BenchFind<tsl::ordered_set<Pod, PodHash, PodEqual>>/8            17.5 ns         16.8 ns     44234054
BenchFind<tsl::ordered_set<Pod, PodHash, PodEqual>>/64           17.8 ns         17.1 ns     40158645
BenchFind<tsl::ordered_set<Pod, PodHash, PodEqual>>/512          17.8 ns         17.0 ns     41057054
