2023-06-16T17:45:17+08:00
Running ./bin/sorted_set
Run on (16 X 3417.59 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 30720 KiB (x1)
Load Average: 4.02, 3.96, 2.87
--------------------------------------------------------------------------------------------------------
Benchmark                                                              Time             CPU   Iterations
BenchErase<std::set<uint64_t>>/1                                    4.05 ns         4.05 ns    244320166
BenchErase<std::set<uint64_t>>/8                                    9.13 ns         9.13 ns     70029171
BenchErase<std::set<uint64_t>>/64                                   19.1 ns         19.1 ns     35587111
BenchErase<std::set<uint64_t>>/512                                  33.4 ns         33.4 ns     20893165
BenchErase<std::set<uint64_t>>/1024                                 38.1 ns         38.1 ns     18404001
BenchErase<tsl::ordered_set<uint64_t>>/1                            5.58 ns         5.58 ns    125930786
BenchErase<tsl::ordered_set<uint64_t>>/8                            7.91 ns         7.91 ns     85291545
BenchErase<tsl::ordered_set<uint64_t>>/64                           9.13 ns         9.13 ns     80271429
BenchErase<tsl::ordered_set<uint64_t>>/512                          17.2 ns         17.1 ns     41931900
BenchErase<tsl::ordered_set<uint64_t>>/1024                         38.9 ns         38.9 ns     18044304
